News_content,scores,wordList
"DNA is spelled out with four letters, or bases. Researchers have now built a system with eight. It may hold clues to the potential for life elsewhere in the universe and could also expand our capacity to store digital data on Earth",0.3182,"['dna', 'spelled', 'four', 'letter', 'base', 'researcher', 'built', 'system', 'eight', 'hold', 'clue', 'potential', 'life', 'elsewhere', 'universe', 'could', 'also', 'expand', 'capacity', 'store', 'digital', 'data', 'earth']"
By Carl Zimmer,0.0,"['carl', 'zimmer']"
"If you are concerned a loved one may have sepsis, seek care immediately, and ask the doctor, “Could it be sepsis?”",0.7964,"['concerned', 'loved', 'sepsis', 'seek', 'care', 'immediately', 'ask', 'doctor', 'could', 'sepsis']"
By Roni Caryn Rabin,0.0,"['roni', 'caryn', 'rabin']"
"In the 1950s, Dr. Orentreich took hair from the back of the head and planted it in the scalp, and lo, it grew. He also helped establish the Clinique skin-care line.",0.0,"['orentreich', 'took', 'hair', 'back', 'head', 'planted', 'scalp', 'lo', 'grew', 'also', 'helped', 'establish', 'clinique', 'line']"
By Natasha Singer,0.0,"['natasha', 'singer']"
The Chinese authorities turned to a Massachusetts company and a prominent Yale researcher as they built an enormous system of surveillance and control.,0.3182,"['chinese', 'authority', 'turned', 'massachusetts', 'company', 'prominent', 'yale', 'researcher', 'built', 'enormous', 'system', 'surveillance', 'control']"
By Sui-Lee Wee,0.0,['wee']
The “What’s Covered” app from the Centers for Medicare & Medicaid Services aims to provide yes-or-no answers about what services are covered under traditional Medicare.,0.0,"['covered', 'app', 'center', 'medicare', 'medicaid', 'service', 'aim', 'provide', 'answer', 'service', 'covered', 'traditional', 'medicare']"
"By Rachel Bluth, Kaiser Health News",0.0,"['rachel', 'bluth', 'kaiser', 'health', 'news']"
"While medicine transforms cancer into a chronic disease with which patients can live for an extended period of time, financial toxicity threatens to turn chronic, too.",-0.7906,"['medicine', 'transforms', 'cancer', 'chronic', 'disease', 'patient', 'live', 'extended', 'period', 'financial', 'toxicity', 'threatens', 'turn', 'chronic']"
By Susan Gubar,0.0,"['susan', 'gubar']"
Johnson & Johnson said in a regulatory filing that it had received subpoenas from the Justice Department and the Securities and Exchange Commission amid inquiries into its talc-based products.,0.6808,"['johnson', 'johnson', 'regulatory', 'filing', 'received', 'subpoena', 'justice', 'department', 'security', 'exchange', 'commission', 'amid', 'inquiry', 'product']"
By Tiffany Hsu,0.0,"['tiffany', 'hsu']"
Advertisement,0.0,[]
Advertisement,0.0,[]
Advertisement,0.0,[]
"Find your perfect hire with our advanced matching and targeting and maximize your reach across 1,300 job sites - Times Talent Reach.",0.8271,"['find', 'perfect', 'hire', 'advanced', 'matching', 'targeting', 'maximize', 'reach', 'across', 'job', 'site', 'talent', 'reach']"
The California native is “an energy person” who worked in TV and then did a little of everything at the couple’s start-up. It all prepared her to take it public.,0.4588,"['california', 'native', 'energy', 'person', 'worked', 'tv', 'little', 'everything', 'couple', 'prepared', 'take', 'public']"
By DAVID GELLES,0.0,"['david', 'gelles']"
"The founder and chief executive of Code.org, who was born in Iran, says computer science is a “foundational skill,” one that future doctors, lawyers and politicians should all possess. ",0.0,"['founder', 'chief', 'executive', 'born', 'iran', 'say', 'computer', 'science', 'foundational', 'skill', 'future', 'doctor', 'lawyer', 'politician', 'posse']"
By DAVID GELLES,0.0,"['david', 'gelles']"
"Now, as Accenture’s chief executive of North America, Ms. Sweet helps major companies figure out the future. She is also working on creating true gender equality at the office. ",0.8625,"['accenture', 'chief', 'executive', 'north', 'america', 'sweet', 'help', 'major', 'company', 'figure', 'future', 'also', 'working', 'creating', 'true', 'gender', 'equality', 'office']"
By DAVID GELLES,0.0,"['david', 'gelles']"
"Starting a new job, an employee is already preparing to quit because of a supervisor who repeatedly levels unfair critiques and then apologizes. ",-0.1531,"['starting', 'job', 'employee', 'already', 'preparing', 'quit', 'supervisor', 'repeatedly', 'level', 'unfair', 'critique', 'apologizes']"
By ROB WALKER,-0.6523,"['rob', 'walker']"
"A promotion means learning from a new supervisor, but he seems so miserable and overworked that you’d prefer not to ask for his help. Here’s what to do.",-0.4809,"['promotion', 'mean', 'learning', 'supervisor', 'seems', 'miserable', 'overworked', 'prefer', 'ask', 'help']"
By ROB WALKER,-0.6523,"['rob', 'walker']"
An employee looking to make a switch gets no response and wonders if it’s because he’s the wrong “type.” Here’s how to stop brooding and take useful action.,-0.5423,"['employee', 'looking', 'make', 'switch', 'get', 'response', 'wonder', 'wrong', 'stop', 'brooding', 'take', 'useful', 'action']"
By ROB WALKER,-0.6523,"['rob', 'walker']"
"Frustrated with the “ethnic beauty” aisle and products that didn’t work, he built a company for the demographic future.",-0.5267,"['frustrated', 'ethnic', 'beauty', 'aisle', 'product', 'work', 'built', 'company', 'demographic', 'future']"
By DAVID GELLES,0.0,"['david', 'gelles']"
"A sales representative worries that a peer’s performance could hurt the company, but going behind her back could seem selfish. Here’s how to do what’s right for everyone.",-0.8047,"['sale', 'representative', 'worry', 'peer', 'performance', 'could', 'hurt', 'company', 'going', 'behind', 'back', 'could', 'seem', 'selfish', 'right', 'everyone']"
By ROB WALKER,-0.6523,"['rob', 'walker']"
"He made billions selling vacuums. Now he is backing Brexit, building an electric car — and making antiquated comments on ‘racial differences.’",0.0258,"['made', 'billion', 'selling', 'vacuum', 'backing', 'brexit', 'building', 'electric', 'car', 'making', 'antiquated', 'comment', 'racial', 'difference']"
By DAVID GELLES,0.0,"['david', 'gelles']"
A manager is proud of his protégée’s progress but figures she could still use guidance. The problem: She’s looking to establish her own professional identity.,-0.1531,"['manager', 'proud', 'protégée', 'progress', 'figure', 'could', 'still', 'use', 'guidance', 'problem', 'looking', 'establish', 'professional', 'identity']"
By ROB WALKER,-0.6523,"['rob', 'walker']"
A worker has grown tired of her colleague’s pregnancy-related chatter and wonders if she is obliged to attend the shower or buy a gift. Here’s how to navigate all the baby talk.,0.0,"['worker', 'grown', 'tired', 'colleague', 'chatter', 'wonder', 'obliged', 'attend', 'shower', 'buy', 'gift', 'navigate', 'baby', 'talk']"
By ROB WALKER,-0.6523,"['rob', 'walker']"
"Before starting the all-natural personal care business, the New York native worked for Martha Stewart and Susie Hilfiger. ",0.4939,"['starting', 'personal', 'care', 'business', 'native', 'worked', 'martha', 'stewart', 'susie', 'hilfiger']"
By DAVID GELLES,0.0,"['david', 'gelles']"
A longtime Goldman Sachs banker now helps oversee the Chinese e-commerce behemoth. ,0.3818,"['longtime', 'goldman', 'sachs', 'banker', 'help', 'oversee', 'chinese', 'behemoth']"
By DAVID GELLES,0.0,"['david', 'gelles']"
A worker’s manager was demoted and now performs the same duties she does — but for higher pay. Can the former subordinate find a way to get a raise as a result?,-0.1531,"['worker', 'manager', 'demoted', 'performs', 'duty', 'higher', 'pay', 'former', 'subordinate', 'find', 'way', 'get', 'raise', 'result']"
By ROB WALKER,-0.6523,"['rob', 'walker']"
An employee is ignoring social-media contact from a manager. That might work in the short term. But here’s how to handle this situation and prepare for the next one.,-0.4019,"['employee', 'ignoring', 'contact', 'manager', 'might', 'work', 'short', 'term', 'handle', 'situation', 'prepare', 'next']"
By ROB WALKER,-0.6523,"['rob', 'walker']"
"Her research established that a white man, even if he had a felony conviction, fared better when applying for a job than a black man with no criminal record.",-0.7351,"['research', 'established', 'white', 'man', 'even', 'felony', 'conviction', 'fared', 'better', 'applying', 'job', 'black', 'man', 'criminal', 'record']"
By KATHARINE Q. SEELYE,0.0,"['katharine', 'seelye']"
"Growing up in India, he slept on the floor of a house without a refrigerator. Today, the chief executive is steering Google through the most turbulent period in its history. ",0.1779,"['growing', 'india', 'slept', 'floor', 'house', 'without', 'refrigerator', 'today', 'chief', 'executive', 'steering', 'google', 'turbulent', 'period', 'history']"
By DAVID GELLES,0.0,"['david', 'gelles']"
An employee with a supportive boss is thrilled to learn about a newly created position that will allow her to continue her research. The problem: The job is at a lower classification. ,0.4767,"['employee', 'supportive', 'bos', 'thrilled', 'learn', 'newly', 'created', 'position', 'allow', 'continue', 'research', 'problem', 'job', 'lower', 'classification']"
By ROB WALKER,-0.6523,"['rob', 'walker']"
"First, eyeglasses. Now, shaving. Mr. Raider, a co-founder of two powerful direct-to-consumer brands, says change happens faster than we think. ",0.4215,"['first', 'eyeglass', 'shaving', 'mr', 'raider', 'two', 'powerful', 'brand', 'say', 'change', 'happens', 'faster', 'think']"
By DAVID GELLES,0.0,"['david', 'gelles']"
"Even if the lions stay outside, the headquarters can be distracting. But the general counsel isn’t complaining: The building is filled with gems. ",-0.4588,"['even', 'lion', 'stay', 'outside', 'headquarters', 'distracting', 'general', 'counsel', 'complaining', 'building', 'filled', 'gem']"
By PATRICIA R. OLSEN,0.0,"['patricia', 'olsen']"
"For information on recruitment advertising:
212-556-8034 ⋄ nytjobs@nytimes.com",0.0,"['recruitment', 'advertising', 'nytjobs']"
To place a classified print and online ad: 1-800-238-4637 ⋄ nytadvertising.com,0.0,"['place', 'classified', 'print', 'online', 'ad']"
For career opportunities at The New York Times: jobs.nytco.com,0.3818,"['career', 'opportunity']"
"New York Times Jobs and Times Talent Reach maximize employers’ access to qualified job candidates. Job postings are optimized for higher exposure on job search engines, and postings are distributed to targeted, relevant paid job sites.",0.7096,"['job', 'talent', 'reach', 'maximize', 'employer', 'access', 'qualified', 'job', 'candidate', 'job', 'posting', 'optimized', 'higher', 'exposure', 'job', 'search', 'engine', 'posting', 'distributed', 'targeted', 'relevant', 'paid', 'job', 'site']"
"Based on job matching algorithms, candidates are automatically screened and ranked. Times Talent Reach continuously monitors the performance of each job posting, and adjusts the recruitment campaigns to maximize responses from qualified candidates.",0.4404,"['based', 'job', 'matching', 'algorithm', 'candidate', 'automatically', 'screened', 'ranked', 'talent', 'reach', 'continuously', 'monitor', 'performance', 'job', 'posting', 'adjusts', 'recruitment', 'campaign', 'maximize', 'response', 'qualified', 'candidate']"
The California native is “an energy person” who worked in TV and then did a little of everything at the couple’s start-up. It all prepared her to take it public.,0.4588,"['california', 'native', 'energy', 'person', 'worked', 'tv', 'little', 'everything', 'couple', 'prepared', 'take', 'public']"
By DAVID GELLES,0.0,"['david', 'gelles']"
"The founder and chief executive of Code.org, who was born in Iran, says computer science is a “foundational skill,” one that future doctors, lawyers and politicians should all possess. ",0.0,"['founder', 'chief', 'executive', 'born', 'iran', 'say', 'computer', 'science', 'foundational', 'skill', 'future', 'doctor', 'lawyer', 'politician', 'posse']"
By DAVID GELLES,0.0,"['david', 'gelles']"
"Now, as Accenture’s chief executive of North America, Ms. Sweet helps major companies figure out the future. She is also working on creating true gender equality at the office. ",0.8625,"['accenture', 'chief', 'executive', 'north', 'america', 'sweet', 'help', 'major', 'company', 'figure', 'future', 'also', 'working', 'creating', 'true', 'gender', 'equality', 'office']"
By DAVID GELLES,0.0,"['david', 'gelles']"
"Starting a new job, an employee is already preparing to quit because of a supervisor who repeatedly levels unfair critiques and then apologizes. ",-0.1531,"['starting', 'job', 'employee', 'already', 'preparing', 'quit', 'supervisor', 'repeatedly', 'level', 'unfair', 'critique', 'apologizes']"
By ROB WALKER,-0.6523,"['rob', 'walker']"
"A promotion means learning from a new supervisor, but he seems so miserable and overworked that you’d prefer not to ask for his help. Here’s what to do.",-0.4809,"['promotion', 'mean', 'learning', 'supervisor', 'seems', 'miserable', 'overworked', 'prefer', 'ask', 'help']"
By ROB WALKER,-0.6523,"['rob', 'walker']"
An employee looking to make a switch gets no response and wonders if it’s because he’s the wrong “type.” Here’s how to stop brooding and take useful action.,-0.5423,"['employee', 'looking', 'make', 'switch', 'get', 'response', 'wonder', 'wrong', 'stop', 'brooding', 'take', 'useful', 'action']"
By ROB WALKER,-0.6523,"['rob', 'walker']"
"Frustrated with the “ethnic beauty” aisle and products that didn’t work, he built a company for the demographic future.",-0.5267,"['frustrated', 'ethnic', 'beauty', 'aisle', 'product', 'work', 'built', 'company', 'demographic', 'future']"
By DAVID GELLES,0.0,"['david', 'gelles']"
"A sales representative worries that a peer’s performance could hurt the company, but going behind her back could seem selfish. Here’s how to do what’s right for everyone.",-0.8047,"['sale', 'representative', 'worry', 'peer', 'performance', 'could', 'hurt', 'company', 'going', 'behind', 'back', 'could', 'seem', 'selfish', 'right', 'everyone']"
By ROB WALKER,-0.6523,"['rob', 'walker']"
"He made billions selling vacuums. Now he is backing Brexit, building an electric car — and making antiquated comments on ‘racial differences.’",0.0258,"['made', 'billion', 'selling', 'vacuum', 'backing', 'brexit', 'building', 'electric', 'car', 'making', 'antiquated', 'comment', 'racial', 'difference']"
By DAVID GELLES,0.0,"['david', 'gelles']"
A manager is proud of his protégée’s progress but figures she could still use guidance. The problem: She’s looking to establish her own professional identity.,-0.1531,"['manager', 'proud', 'protégée', 'progress', 'figure', 'could', 'still', 'use', 'guidance', 'problem', 'looking', 'establish', 'professional', 'identity']"
By ROB WALKER,-0.6523,"['rob', 'walker']"
A worker has grown tired of her colleague’s pregnancy-related chatter and wonders if she is obliged to attend the shower or buy a gift. Here’s how to navigate all the baby talk.,0.0,"['worker', 'grown', 'tired', 'colleague', 'chatter', 'wonder', 'obliged', 'attend', 'shower', 'buy', 'gift', 'navigate', 'baby', 'talk']"
